User_Query,Intent
I accidentally sent money to the wrong account 4872874394. Can the bank reverse it? ,Transfer_Issue
I made transfer to account 4304151680 but entered wrong beneficiary name. Can it be reversed? ,Transfer_Issue
Mobile app shows 'transaction failed' but I received debit SMS. REF:REF587263275. Please advise.,Transfer_Issue
I made transfer to account 4232758881 but entered wrong beneficiary name. Can it be reversed? This is urgent.,Transfer_Issue
"Transfer of ?75,000 to Wema Bank account 6992342734 didn't go through shows error AUTH_402. Can you assist?",Transfer_Issue
My transfer REF:REF384246290 is pending since 2025-10-17 and recipient hasn't received it. ,Transfer_Issue
Mobile app shows 'transaction failed' but I received debit SMS. REF:REF091060939. ,Transfer_Issue
"Transfer of ?5,000 to Wema Bank account 0973101148 didn't go through shows error E_TIMEOUT. ",Transfer_Issue
I accidentally sent money to the wrong account 8997701393. Can the bank reverse it? ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF615980112. Please help. ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF114097127. Please help. ,Transfer_Issue
I accidentally sent money to the wrong account 5649525492. Can the bank reverse it? This is urgent.,Transfer_Issue
"Transfer was debited but later failed. When will I get my refund for ?5,000? Kindly assist.",Transfer_Issue
Transfer keeps pending for hours on Wema Bank network. Any idea why? Can you assist?,Transfer_Issue
"Transfer of ?1,500 to Wema Bank account 5550193545 didn't go through shows error E_TIMEOUT. ",Transfer_Issue
I accidentally sent money to the wrong account 8304488036. Can the bank reverse it? ,Transfer_Issue
The transaction failed after I entered OTP on the bank transfer. Error CODE_14. Can you assist?,Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF025185105. ,Transfer_Issue
My transfer REF:REF330548495 is pending since 2023-07-11 and recipient hasn't received it. Need urgent help.,Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF438853696. ,Transfer_Issue
I accidentally sent money to the wrong account 5574194508. Can the bank reverse it? ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF078380623. Please help. This is urgent.,Transfer_Issue
"Why does the app say 'limit exceeded' when I try to transfer ?100,000? ",Transfer_Issue
I made transfer to account 9944021814 but entered wrong beneficiary name. Can it be reversed? Can you assist?,Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF893457649. ,Transfer_Issue
The transaction failed after I entered OTP on the mobile app. Error CODE_14. Please advise.,Transfer_Issue
I made transfer to account 5016298890 but entered wrong beneficiary name. Can it be reversed? ,Transfer_Issue
I accidentally sent money to the wrong account 8685763561. Can the bank reverse it? ,Transfer_Issue
I made transfer to account 3588952251 but entered wrong beneficiary name. Can it be reversed? Need urgent help.,Transfer_Issue
I accidentally sent money to the wrong account 2588523841. Can the bank reverse it? ,Transfer_Issue
"I tried to send ?20,000 to account 2003638564 on Wema Bank via USSD but it failed. ",Transfer_Issue
"I tried to send ?1,500 to account 4401143205 on Wema Bank via ATM but it failed. Can you assist?",Transfer_Issue
"Transfer of ?10,000 to Wema Bank account 3392033009 didn't go through shows error E_TIMEOUT. ",Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF908075957. Kindly assist.,Transfer_Issue
Mobile app shows 'transaction failed' but I received debit SMS. REF:REF345780101. ,Transfer_Issue
My transfer REF:REF422785006 is pending since 2024-11-10 and recipient hasn't received it. ,Transfer_Issue
"Transfer of ?5,000 to Wema Bank account 0275602877 didn't go through shows error CODE_14. ",Transfer_Issue
My transfer REF:REF989497008 is pending since 2023-12-02 and recipient hasn't received it. ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF434135716. Please help. ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF934681459. Please help. ,Transfer_Issue
"Why does the app say 'limit exceeded' when I try to transfer ?50,000? Please advise.",Transfer_Issue
USSD transfer timed out and I got charged. REF:REF093535215. Please help. ,Transfer_Issue
The transaction failed after I entered OTP on the bank transfer. Error TXN_FAIL_51. ,Transfer_Issue
My transfer REF:REF600362984 is pending since 2025-06-05 and recipient hasn't received it. ,Transfer_Issue
Mobile app shows 'transaction failed' but I received debit SMS. REF:REF796082896. ,Transfer_Issue
My transfer REF:REF818969980 is pending since 2023-05-14 and recipient hasn't received it. ,Transfer_Issue
"Trying to transfer beyond daily limit of ?150,000. How can I increase it? Can you assist?",Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF491293430. ,Transfer_Issue
"Transfer of ?150,000 to Wema Bank account 1805450867 didn't go through shows error AUTH_402. ",Transfer_Issue
The transaction failed after I entered OTP on the ATM. Error E_502. This is urgent.,Transfer_Issue
My transfer REF:REF670079684 is pending since 2023-06-07 and recipient hasn't received it. Please advise.,Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF828367593. ,Transfer_Issue
"Transfer was debited but later failed. When will I get my refund for ?1,000? Kindly assist.",Transfer_Issue
"I tried to send ?50,000 to account 7758741123 on Wema Bank via POS but it failed. ",Transfer_Issue
"I tried to send ?10,000 to account 8098707919 on Wema Bank via ATM but it failed. Kindly assist.",Transfer_Issue
I accidentally sent money to the wrong account 9292013370. Can the bank reverse it? Need urgent help.,Transfer_Issue
How long does an international transfer to UK take and what are the fees? ,Transfer_Issue
My transfer REF:REF132104216 is pending since 2023-05-01 and recipient hasn't received it. This is urgent.,Transfer_Issue
"I tried to send ?20,000 to account 6259085950 on Wema Bank via mobile app but it failed. ",Transfer_Issue
"I tried to send ?5,000 to account 4845677154 on Wema Bank via internet banking but it failed. ",Transfer_Issue
USSD transfer timed out and I got charged. REF:REF883233616. Please help. ,Transfer_Issue
"I tried to send ?1,500 to account 8354842861 on Wema Bank via instant transfer but it failed. ",Transfer_Issue
"I tried to send ?20,000 to account 1653730534 on Wema Bank via ATM but it failed. ",Transfer_Issue
Why is my intra-bank transfer taking longer than interbank transfer? Need urgent help.,Transfer_Issue
My transfer REF:REF935734461 is pending since 2023-09-03 and recipient hasn't received it. Need urgent help.,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF067553834. Please help. ,Transfer_Issue
"I tried to send ?50,000 to account 7454470823 on Wema Bank via instant transfer but it failed. ",Transfer_Issue
USSD transfer timed out and I got charged. REF:REF246844974. Please help. ,Transfer_Issue
"Transfer of ?1,000 to Wema Bank account 4430111670 didn't go through shows error E_502. ",Transfer_Issue
USSD transfer timed out and I got charged. REF:REF826565293. Please help. ,Transfer_Issue
"I tried to send ?75,000 to account 8112811428 on Wema Bank via USSD but it failed. ",Transfer_Issue
My transfer REF:REF965559709 is pending since 2025-04-21 and recipient hasn't received it. ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF477246497. Please help. ,Transfer_Issue
My transfer REF:REF764541044 is pending since 2025-06-12 and recipient hasn't received it. ,Transfer_Issue
The transaction failed after I entered OTP on the USSD. Error E_502. This is urgent.,Transfer_Issue
Mobile app shows 'transaction failed' but I received debit SMS. REF:REF961010012. Need urgent help.,Transfer_Issue
My transfer REF:REF854407934 is pending since 2023-09-04 and recipient hasn't received it. Can you assist?,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF000726729. Please help. Kindly assist.,Transfer_Issue
I accidentally sent money to the wrong account 4859282066. Can the bank reverse it? Need urgent help.,Transfer_Issue
My transfer REF:REF637338061 is pending since 2024-08-20 and recipient hasn't received it. ,Transfer_Issue
"Transfer of ?10,000 to Wema Bank account 5354113130 didn't go through shows error AUTH_402. ",Transfer_Issue
USSD transfer timed out and I got charged. REF:REF038773800. Please help. ,Transfer_Issue
I made transfer to account 1098975167 but entered wrong beneficiary name. Can it be reversed? ,Transfer_Issue
Transfer was debited but later failed. When will I get my refund for ?500? Kindly assist.,Transfer_Issue
I tried to send ?500 to account 3123438403 on Wema Bank via internet banking but it failed. Kindly assist.,Transfer_Issue
How long does an international transfer to Kenya take and what are the fees? Please advise.,Transfer_Issue
I tried to send ?500 to account 0887726142 on Wema Bank via internet banking but it failed. ,Transfer_Issue
I made transfer to account 5902909963 but entered wrong beneficiary name. Can it be reversed? ,Transfer_Issue
I made transfer to account 4594852591 but entered wrong beneficiary name. Can it be reversed? Need urgent help.,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF609567497. Please help. ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF578299398. Please help. ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF362309739. Please help. ,Transfer_Issue
"Transfer of ?10,000 to Wema Bank account 5818638254 didn't go through shows error OTP_EXPIRED. ",Transfer_Issue
Transfer keeps pending for hours on Wema Bank network. Any idea why? ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF595812978. Please help. Can you assist?,Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF274066787. ,Transfer_Issue
I accidentally sent money to the wrong account 9405396727. Can the bank reverse it? ,Transfer_Issue
I accidentally sent money to the wrong account 5359587418. Can the bank reverse it? ,Transfer_Issue
I accidentally sent money to the wrong account 5146791229. Can the bank reverse it? ,Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF272445038. ,Transfer_Issue
"I tried to send ?100,000 to account 3318683985 on Wema Bank via POS but it failed. ",Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF872426979. Please advise.,Transfer_Issue
I made transfer to account 6876764725 but entered wrong beneficiary name. Can it be reversed? ,Transfer_Issue
"I tried to send ?1,500 to account 7402122378 on Wema Bank via internet banking but it failed. ",Transfer_Issue
"I tried to send ?5,000 to account 6483715303 on Wema Bank via mobile app but it failed. Need urgent help.",Transfer_Issue
My transfer shows successful on my app but the recipient says no credit. REF:REF745738291. ,Transfer_Issue
"Why does the app say 'limit exceeded' when I try to transfer ?1,500? This is urgent.",Transfer_Issue
"Transfer of ?20,000 to Wema Bank account 6863721858 didn't go through shows error TXN_FAIL_51. ",Transfer_Issue
I tried to send ?500 to account 9958509115 on Wema Bank via ATM but it failed. Can you assist?,Transfer_Issue
My transfer REF:REF299520430 is pending since 2023-07-02 and recipient hasn't received it. ,Transfer_Issue
I accidentally sent money to the wrong account 4764831306. Can the bank reverse it? ,Transfer_Issue
USSD transfer timed out and I got charged. REF:REF854270209. Please help. Kindly assist.,Transfer_Issue
"Transfer of ?1,000 to Wema Bank account 8095230301 didn't go through shows error AUTH_402. ",Transfer_Issue
Mobile app shows 'transaction failed' but I received debit SMS. REF:REF305736109. ,Transfer_Issue
I accidentally sent money to the wrong account 5813581947. Can the bank reverse it? ,Transfer_Issue
My transfer REF:REF141044312 is pending since 2023-10-24 and recipient hasn't received it. ,Transfer_Issue
